,name,id,chr,chr_order,library,dtype,loci_name,start,end,hyb,delta,region_id
257,10:117033155-117043820,604,10,104,CTP13,combo,chr10_117033155_117043820,117033155,117043820,104,113281642,258
258,10:117677265-117687765,605,10,105,CTP13,combo,chr10_117677265_117687765,117677265,117687765,105,113925752,259
259,10:118751886-118759938,609,10,106,CTP11,combo,chr10_118751886_118759938,118751886,118759938,106,115000373,260
260,10:118774804-118786149,606,10,107,CTP13,combo,chr10_118774804_118786149,118774804,118786149,107,115023291,261
261,10:121252556-121259836,610,10,108,CTP11,combo,chr10_121252556_121259836,121252556,121259836,108,117501043,262
262,10:123357425-123367638,607,10,109,CTP13,combo,chr10_123357425_123367638,123357425,123367638,109,119605912,263
263,10:123751848-123759997,611,10,110,CTP11,combo,chr10_123751848_123759997,123751848,123759997,110,120000335,264
264,10:125325988-125336086,608,10,111,CTP13,combo,chr10_125325988_125336086,125325988,125336086,111,121574475,265
265,10:126252050-126259982,612,10,112,CTP11,combo,chr10_126252050_126259982,126252050,126259982,112,122500537,266
266,10:126502013-126511842,609,10,113,CTP13,combo,chr10_126502013_126511842,126502013,126511842,113,122750500,267
267,10:127524559-127544559,Nxph4,10,114,CTP12tss,unique,chr10_127524559_127544559,127524559,127544559,114,123773046,268
268,10:128440696-128454135,610,10,115,CTP13,combo,chr10_128440696_128454135,128440696,128454135,115,124689183,269
269,10:128748541-128759793,613,10,116,CTP11,combo,chr10_128748541_128759793,128748541,128759793,116,124997028,270
270,11:3752701-3759988,616,11,0,CTP11,combo,chr11_3752701_3759988,3752701,3759988,0,0,271
271,11:4973207-4984540,611,11,1,CTP13,combo,chr11_4973207_4984540,4973207,4984540,1,1220506,272
272,11:5400059-5411584,612,11,2,CTP13,combo,chr11_5400059_5411584,5400059,5411584,2,1647358,273
273,11:6248948-6259774,617,11,3,CTP11,combo,chr11_6248948_6259774,6248948,6259774,3,2496247,274
274,11:6586837-6594983,613,11,4,CTP13,combo,chr11_6586837_6594983,6586837,6594983,4,2834136,275
275,11:8741462-8759976,618,11,5,CTP11,combo,chr11_8741462_8759976,8741462,8759976,5,4988761,276
276,11:11211152-11222104,614,11,6,CTP13,combo,chr11_11211152_11222104,11211152,11222104,6,7458451,277
277,11:11247129-11259658,619,11,7,CTP11,combo,chr11_11247129_11259658,11247129,11259658,7,7494428,278
278,11:13743335-13756351,620,11,8,CTP11,combo,chr11_13743335_13756351,13743335,13756351,8,9990634,279
279,11:16250037-16259991,621,11,9,CTP11,combo,chr11_16250037_16259991,16250037,16259991,9,12497336,280
280,11:18751121-18759885,622,11,10,CTP11,combo,chr11_18751121_18759885,18751121,18759885,10,14998420,281
281,11:20468297-20480469,615,11,11,CTP13,combo,chr11_20468297_20480469,20468297,20480469,11,16715596,282
282,11:21244969-21259869,623,11,12,CTP11,combo,chr11_21244969_21259869,21244969,21259869,12,17492268,283
283,11:22008115-22019716,616,11,13,CTP13,combo,chr11_22008115_22019716,22008115,22019716,13,18255414,284
284,11:22649953-22662534,617,11,14,CTP13,combo,chr11_22649953_22662534,22649953,22662534,14,18897252,285
285,11:23747998-23759977,624,11,15,CTP11,combo,chr11_23747998_23759977,23747998,23759977,15,19995297,286
286,11:25871923-25882939,618,11,16,CTP13,combo,chr11_25871923_25882939,25871923,25882939,16,22119222,287
287,11:26094820-26105284,619,11,17,CTP13,combo,chr11_26094820_26105284,26094820,26105284,17,22342119,288
288,11:26240027-26259960,625,11,18,CTP11,combo,chr11_26240027_26259960,26240027,26259960,18,22487326,289
289,11:26977715-26990203,620,11,19,CTP13,combo,chr11_26977715_26990203,26977715,26990203,19,23225014,290
290,11:28678967-28689549,621,11,20,CTP13,combo,chr11_28678967_28689549,28678967,28689549,20,24926266,291
291,11:28749294-28760000,626,11,21,CTP11,combo,chr11_28749294_28760000,28749294,28760000,21,24996593,292
292,11:31241016-31259272,627,11,22,CTP11,combo,chr11_31241016_31259272,31241016,31259272,22,27488315,293
293,11:33752267-33759972,628,11,23,CTP11,combo,chr11_33752267_33759972,33752267,33759972,23,29999566,294
294,11:34076196-34085162,622,11,24,CTP13,combo,chr11_34076196_34085162,34076196,34085162,24,30323495,295
295,11:35885116-35893898,623,11,25,CTP13,combo,chr11_35885116_35893898,35885116,35893898,25,32132415,296
296,11:36169642-36177794,624,11,26,CTP13,combo,chr11_36169642_36177794,36169642,36177794,26,32416941,297
297,11:36252067-36259922,629,11,27,CTP11,combo,chr11_36252067_36259922,36252067,36259922,27,32499366,298
298,11:38069777-38084188,625,11,28,CTP13,combo,chr11_38069777_38084188,38069777,38084188,28,34317076,299
299,11:38747267-38759865,630,11,29,CTP11,combo,chr11_38747267_38759865,38747267,38759865,29,34994566,300
300,11:40769090-40782599,626,11,30,CTP13,combo,chr11_40769090_40782599,40769090,40782599,30,37016389,301
301,11:41248821-41259967,631,11,31,CTP11,combo,chr11_41248821_41259967,41248821,41259967,31,37496120,302
302,11:43380257-43389315,627,11,32,CTP13,combo,chr11_43380257_43389315,43380257,43389315,32,39627556,303
303,11:43748110-43759858,632,11,33,CTP11,combo,chr11_43748110_43759858,43748110,43759858,33,39995409,304
304,11:43798666-43808572,628,11,34,CTP13,combo,chr11_43798666_43808572,43798666,43808572,34,40045965,305
305,11:44543282-44553580,629,11,35,CTP13,combo,chr11_44543282_44553580,44543282,44553580,35,40790581,306
306,11:46251750-46260000,633,11,36,CTP11,combo,chr11_46251750_46260000,46251750,46260000,36,42499049,307
307,11:46443554-46457242,630,11,37,CTP13,combo,chr11_46443554_46457242,46443554,46457242,37,42690853,308
308,11:48748102-48759954,634,11,38,CTP11,combo,chr11_48748102_48759954,48748102,48759954,38,44995401,309
309,11:50686237-50696570,631,11,39,CTP13,combo,chr11_50686237_50696570,50686237,50696570,39,46933536,310
310,11:51251121-51259941,635,11,40,CTP11,combo,chr11_51251121_51259941,51251121,51259941,40,47498420,311
311,11:52664214-52673445,632,11,41,CTP13,combo,chr11_52664214_52673445,52664214,52673445,41,48911513,312
312,11:53747995-53759976,636,11,42,CTP11,combo,chr11_53747995_53759976,53747995,53759976,42,49995294,313
313,11:54333630-54342625,633,11,43,CTP13,combo,chr11_54333630_54342625,54333630,54342625,43,50580929,314
314,11:55169022-55179525,634,11,44,CTP13,combo,chr11_55169022_55179525,55169022,55179525,44,51416321,315
315,11:55418695-55428459,635,11,45,CTP13,combo,chr11_55418695_55428459,55418695,55428459,45,51665994,316
316,11:56251234-56259977,637,11,46,CTP11,combo,chr11_56251234_56259977,56251234,56259977,46,52498533,317
317,11:57712637-57722728,636,11,47,CTP13,combo,chr11_57712637_57722728,57712637,57722728,47,53959936,318
318,11:58043133-58052572,637,11,48,CTP13,combo,chr11_58043133_58052572,58043133,58052572,48,54290432,319
319,11:58306807-58314877,638,11,49,CTP13,combo,chr11_58306807_58314877,58306807,58314877,49,54554106,320
320,11:58743279-58759688,638,11,50,CTP11,combo,chr11_58743279_58759688,58743279,58759688,50,54990578,321
321,11:61250868-61260001,639,11,51,CTP11,combo,chr11_61250868_61260001,61250868,61260001,51,57498167,322
322,11:62318775-62329631,639,11,52,CTP13,combo,chr11_62318775_62329631,62318775,62329631,52,58566074,323
323,11:63752487-63759921,640,11,53,CTP11,combo,chr11_63752487_63759921,63752487,63759921,53,59999786,324
324,11:63908658-63917528,640,11,54,CTP13,combo,chr11_63908658_63917528,63908658,63917528,54,60155957,325
325,11:66252141-66259999,641,11,55,CTP11,combo,chr11_66252141_66259999,66252141,66259999,55,62499440,326
326,11:68018851-68028837,641,11,56,CTP13,combo,chr11_68018851_68028837,68018851,68028837,56,64266150,327
327,11:68751095-68759956,642,11,57,CTP11,combo,chr11_68751095_68759956,68751095,68759956,57,64998394,328
328,11:69599220-69610544,642,11,58,CTP13,combo,chr11_69599220_69610544,69599220,69610544,58,65846519,329
329,11:70033669-70044663,643,11,59,CTP13,combo,chr11_70033669_70044663,70033669,70044663,59,66280968,330
330,11:70588118-70599437,644,11,60,CTP13,combo,chr11_70588118_70599437,70588118,70599437,60,66835417,331
331,11:70912349-70925454,645,11,61,CTP13,combo,chr11_70912349_70925454,70912349,70925454,61,67159648,332
332,11:71251568-71260001,643,11,62,CTP11,combo,chr11_71251568_71260001,71251568,71260001,62,67498867,333
333,11:71774451-71783156,646,11,63,CTP13,combo,chr11_71774451_71783156,71774451,71783156,63,68021750,334
334,11:72465179-72473896,647,11,64,CTP13,combo,chr11_72465179_72473896,72465179,72473896,64,68712478,335
335,11:73295233-73304920,648,11,65,CTP13,combo,chr11_73295233_73304920,73295233,73304920,65,69542532,336
336,11:73741061-73759908,644,11,66,CTP11,combo,chr11_73741061_73759908,73741061,73759908,66,69988360,337
337,11:76252579-76259990,645,11,67,CTP11,combo,chr11_76252579_76259990,76252579,76259990,67,72499878,338
338,11:78146469-78156058,649,11,68,CTP13,combo,chr11_78146469_78156058,78146469,78156058,68,74393768,339
339,11:78290781-78302013,650,11,69,CTP13,combo,chr11_78290781_78302013,78290781,78302013,69,74538080,340
340,11:78489091-78509091,Vtn,11,70,CTP12tss,unique,chr11_78489091_78509091,78489091,78509091,70,74736390,341
341,11:78749105-78759953,646,11,71,CTP11,combo,chr11_78749105_78759953,78749105,78759953,71,74996404,342
342,11:81251425-81259863,647,11,72,CTP11,combo,chr11_81251425_81259863,81251425,81259863,72,77498724,343
343,11:83748715-83759987,648,11,73,CTP11,combo,chr11_83748715_83759987,83748715,83759987,73,79996014,344
344,11:84052792-84063653,651,11,74,CTP13,combo,chr11_84052792_84063653,84052792,84063653,74,80300091,345
345,11:86248904-86259943,649,11,75,CTP11,combo,chr11_86248904_86259943,86248904,86259943,75,82496203,346
346,11:88751701-88759863,650,11,76,CTP11,combo,chr11_88751701_88759863,88751701,88759863,76,84999000,347
347,11:88840555-88848716,652,11,77,CTP13,combo,chr11_88840555_88848716,88840555,88848716,77,85087854,348
348,11:89620948-89631193,653,11,78,CTP13,combo,chr11_89620948_89631193,89620948,89631193,78,85868247,349
349,11:91249123-91259985,651,11,79,CTP11,combo,chr11_91249123_91259985,91249123,91259985,79,87496422,350
350,11:93751347-93759975,652,11,80,CTP11,combo,chr11_93751347_93759975,93751347,93759975,80,89998646,351
351,11:95689422-95700122,654,11,81,CTP13,combo,chr11_95689422_95700122,95689422,95700122,81,91936721,352
352,11:96252432-96259955,653,11,82,CTP11,combo,chr11_96252432_96259955,96252432,96259955,82,92499731,353
353,11:97139857-97147836,655,11,83,CTP13,combo,chr11_97139857_97147836,97139857,97147836,83,93387156,354
354,11:98751740-98759978,654,11,84,CTP11,combo,chr11_98751740_98759978,98751740,98759978,84,94999039,355
355,11:100738081-100747384,656,11,85,CTP13,combo,chr11_100738081_100747384,100738081,100747384,85,96985380,356
356,11:101251242-101259961,655,11,86,CTP11,combo,chr11_101251242_101259961,101251242,101259961,86,97498541,357
357,11:102014896-102027194,657,11,87,CTP13,combo,chr11_102014896_102027194,102014896,102027194,87,98262195,358
358,11:103751349-103759972,656,11,88,CTP11,combo,chr11_103751349_103759972,103751349,103759972,88,99998648,359
359,11:106252339-106260001,657,11,89,CTP11,combo,chr11_106252339_106260001,106252339,106260001,89,102499638,360
360,11:106814325-106823080,658,11,90,CTP13,combo,chr11_106814325_106823080,106814325,106823080,90,103061624,361
361,11:107031695-107041275,659,11,91,CTP13,combo,chr11_107031695_107041275,107031695,107041275,91,103278994,362
362,11:108751539-108759888,658,11,92,CTP11,combo,chr11_108751539_108759888,108751539,108759888,92,104998838,363
363,11:109494692-109504211,660,11,93,CTP13,combo,chr11_109494692_109504211,109494692,109504211,93,105741991,364
364,11:109707720-109716681,661,11,94,CTP13,combo,chr11_109707720_109716681,109707720,109716681,94,105955019,365
365,11:111251218-111259929,659,11,95,CTP11,combo,chr11_111251218_111259929,111251218,111259929,95,107498517,366
366,11:111514171-111535553,662,11,96,CTP13,combo,chr11_111514171_111535553,111514171,111535553,96,107761470,367
367,11:112820163-112829475,663,11,97,CTP13,combo,chr11_112820163_112829475,112820163,112829475,97,109067462,368
368,11:113683650-113692769,664,11,98,CTP13,combo,chr11_113683650_113692769,113683650,113692769,98,109930949,369
369,11:113751207-113759997,660,11,99,CTP11,combo,chr11_113751207_113759997,113751207,113759997,99,109998506,370
370,11:115403529-115412048,665,11,100,CTP13,combo,chr11_115403529_115412048,115403529,115412048,100,111650828,371
371,11:116250868-116259978,661,11,101,CTP11,combo,chr11_116250868_116259978,116250868,116259978,101,112498167,372
372,11:118753134-118760000,662,11,102,CTP11,combo,chr11_118753134_118760000,118753134,118760000,102,115000433,373
373,11:120998159-121010644,666,11,103,CTP13,combo,chr11_120998159_121010644,120998159,121010644,103,117245458,374
374,11:121251294-121259989,663,11,104,CTP11,combo,chr11_121251294_121259989,121251294,121259989,104,117498593,375
375,11:121514467-121522938,667,11,105,CTP13,combo,chr11_121514467_121522938,121514467,121522938,105,117761766,376
376,12:3750871-3759992,665,12,0,CTP11,combo,chr12_3750871_3759992,3750871,3759992,0,0,377
377,12:4713136-4724281,668,12,1,CTP13,combo,chr12_4713136_4724281,4713136,4724281,1,962265,378
378,12:6250320-6259053,666,12,2,CTP11,combo,chr12_6250320_6259053,6250320,6259053,2,2499449,379
379,12:8674715-8692174,669,12,3,CTP13,combo,chr12_8674715_8692174,8674715,8692174,3,4923844,380
380,12:8751096-8760001,667,12,4,CTP11,combo,chr12_8751096_8760001,8751096,8760001,4,5000225,381
381,12:8922150-8933296,670,12,5,CTP13,combo,chr12_8922150_8933296,8922150,8933296,5,5171279,382
382,12:11246683-11259909,668,12,6,CTP11,combo,chr12_11246683_11259909,11246683,11259909,6,7495812,383
383,12:11363477-11372500,671,12,7,CTP13,combo,chr12_11363477_11372500,11363477,11372500,7,7612606,384
384,12:12797478-12807567,672,12,8,CTP13,combo,chr12_12797478_12807567,12797478,12807567,8,9046607,385
385,12:13114005-13122283,673,12,9,CTP13,combo,chr12_13114005_13122283,13114005,13122283,9,9363134,386
386,12:13747202-13757644,669,12,10,CTP11,combo,chr12_13747202_13757644,13747202,13757644,10,9996331,387
387,12:16251010-16259958,670,12,11,CTP11,combo,chr12_16251010_16259958,16251010,16259958,11,12500139,388
388,12:21251336-21259990,672,12,12,CTP11,combo,chr12_21251336_21259990,21251336,21259990,12,17500465,389
389,12:21440179-21451991,674,12,13,CTP13,combo,chr12_21440179_21451991,21440179,21451991,13,17689308,390
390,12:26250232-26259965,674,12,14,CTP11,combo,chr12_26250232_26259965,26250232,26259965,14,22499361,391
391,12:28750337-28759984,675,12,15,CTP11,combo,chr12_28750337_28759984,28750337,28759984,15,24999466,392
392,12:29554767-29563270,675,12,16,CTP13,combo,chr12_29554767_29563270,29554767,29563270,16,25803896,393
393,12:30248516-30257877,676,12,17,CTP13,combo,chr12_30248516_30257877,30248516,30257877,17,26497645,394
394,12:31249295-31259971,676,12,18,CTP11,combo,chr12_31249295_31259971,31249295,31259971,18,27498424,395
395,12:33740081-33759912,677,12,19,CTP11,combo,chr12_33740081_33759912,33740081,33759912,19,29989210,396
396,12:34477220-34487666,677,12,20,CTP13,combo,chr12_34477220_34487666,34477220,34487666,20,30726349,397
397,12:35020777-35034477,678,12,21,CTP13,combo,chr12_35020777_35034477,35020777,35034477,21,31269906,398
398,12:36251796-36259982,678,12,22,CTP11,combo,chr12_36251796_36259982,36251796,36259982,22,32500925,399
399,12:38744774-38759960,679,12,23,CTP11,combo,chr12_38744774_38759960,38744774,38759960,23,34993903,400
400,12:41247723-41259991,680,12,24,CTP11,combo,chr12_41247723_41259991,41247723,41259991,24,37496852,401
401,12:43740047-43759986,681,12,25,CTP11,combo,chr12_43740047_43759986,43740047,43759986,25,39989176,402
402,12:45049261-45058891,679,12,26,CTP13,combo,chr12_45049261_45058891,45049261,45058891,26,41298390,403
403,12:46243747-46259990,682,12,27,CTP11,combo,chr12_46243747_46259990,46243747,46259990,27,42492876,404
404,12:48745336-48759923,683,12,28,CTP11,combo,chr12_48745336_48759923,48745336,48759923,28,44994465,405
405,12:49390472-49400609,680,12,29,CTP13,combo,chr12_49390472_49400609,49390472,49400609,29,45639601,406
406,12:51250805-51259996,684,12,30,CTP11,combo,chr12_51250805_51259996,51250805,51259996,30,47499934,407
407,12:51728105-51738956,681,12,31,CTP13,combo,chr12_51728105_51738956,51728105,51738956,31,47977234,408
408,12:52771686-52782239,682,12,32,CTP13,combo,chr12_52771686_52782239,52771686,52782239,32,49020815,409
409,12:53752097-53759875,685,12,33,CTP11,combo,chr12_53752097_53759875,53752097,53759875,33,50001226,410
410,12:56251996-56259962,686,12,34,CTP11,combo,chr12_56251996_56259962,56251996,56259962,34,52501125,411
411,12:58746284-58759962,687,12,35,CTP11,combo,chr12_58746284_58759962,58746284,58759962,35,54995413,412
412,12:61245198-61259981,688,12,36,CTP11,combo,chr12_61245198_61259981,61245198,61259981,36,57494327,413
413,12:63740038-63759912,689,12,37,CTP11,combo,chr12_63740038_63759912,63740038,63759912,37,59989167,414
414,12:66240088-66254070,690,12,38,CTP11,combo,chr12_66240088_66254070,66240088,66254070,38,62489217,415
415,12:67145402-67161007,683,12,39,CTP13,combo,chr12_67145402_67161007,67145402,67161007,39,63394531,416
416,12:68743964-68759997,691,12,40,CTP11,combo,chr12_68743964_68759997,68743964,68759997,40,64993093,417
417,12:69839883-69849631,684,12,41,CTP13,combo,chr12_69839883_69849631,69839883,69849631,41,66089012,418
418,12:70887309-70896119,685,12,42,CTP13,combo,chr12_70887309_70896119,70887309,70896119,42,67136438,419
419,12:71250841-71259932,692,12,43,CTP11,combo,chr12_71250841_71259932,71250841,71259932,43,67499970,420
420,12:72218403-72228021,687,12,44,CTP13,combo,chr12_72218403_72228021,72218403,72228021,44,68467532,421
421,12:73612028-73621391,688,12,45,CTP13,combo,chr12_73612028_73621391,73612028,73621391,45,69861157,422
422,12:73753106-73759979,693,12,46,CTP11,combo,chr12_73753106_73759979,73753106,73759979,46,70002235,423
423,12:75535945-75546269,689,12,47,CTP13,combo,chr12_75535945_75546269,75535945,75546269,47,71785074,424
424,12:76248668-76259909,694,12,48,CTP11,combo,chr12_76248668_76259909,76248668,76259909,48,72497797,425
425,12:78747444-78759724,695,12,49,CTP11,combo,chr12_78747444_78759724,78747444,78759724,49,74996573,426
