gene_id	WT_rep1	WT_rep2	WT_rep3	R168X_rep1	R168X_rep2	R168X_rep3
Myod1	0.00	0.00	0.00	0.00	0.00	0.00
Myof	2818.00	2273.00	1809.00	2203.00	1472.00	1671.00
Myog	0.00	0.00	0.00	0.00	0.00	0.00
Myom1	72.00	40.00	31.00	97.00	63.00	56.00
Myom2	0.00	0.00	0.00	0.00	0.00	0.00
Myom3	4.00	2.00	0.00	3.00	4.00	0.00
Myoparr	0.00	0.00	0.00	0.00	0.00	0.00
Myorg	176.00	125.00	100.00	147.00	136.00	152.00
Myot	1.00	0.00	0.00	1.00	0.00	0.00
Myoz1	0.00	0.00	0.00	0.00	0.00	0.00
Myoz2	0.00	0.00	0.00	0.00	0.00	0.00
Myoz3	0.00	2.00	0.00	0.00	1.00	0.00
Mypn	0.00	0.00	0.00	0.00	1.00	3.00
Mypop	203.00	171.00	128.00	195.00	124.00	165.00
Myrf	123.00	109.00	71.00	34.00	25.00	35.00
Myrfl	4.00	5.00	4.00	3.00	8.00	3.00
Myrip	67.00	46.00	34.00	60.00	53.00	47.00
Mysm1	650.00	563.00	455.00	967.00	798.00	928.00
Myt1	3350.00	2979.00	2162.00	4203.00	3617.00	4568.00
Myt1l	565.00	453.00	367.00	1146.00	909.00	981.00
Myzap	43.00	44.00	29.00	24.00	16.00	25.00
Mzb1	0.00	1.00	0.00	2.00	1.00	1.00
Mzf1	27.00	20.00	6.00	19.00	14.00	22.00
Mzt1	778.00	712.00	520.00	1116.00	1148.00	1423.00
Mzt2	207.00	174.00	137.00	165.00	168.00	253.00
N4bp1	2034.00	1680.00	1266.00	2312.00	1772.00	1954.00
N4bp2	1083.00	924.00	648.00	1254.00	974.00	1185.00
N4bp2l1	61.00	50.00	30.00	36.00	31.00	35.00
N4bp2l2	1632.00	1345.00	1109.00	2008.00	1893.00	2271.00
N4bp3	30.00	22.00	19.00	16.00	13.00	33.00
N6amt1	109.00	80.00	76.00	109.00	118.00	163.00
Naa10	302.00	239.00	170.00	260.00	237.00	363.00
Naa11	164.00	153.00	104.00	255.00	269.00	326.00
Naa15	2536.00	2151.00	1576.00	3054.00	2416.00	2993.00
Naa16	173.00	148.00	109.00	248.00	176.00	236.00
Naa20	434.00	341.00	233.00	439.00	497.00	572.00
Naa25	1401.00	1176.00	909.00	1723.00	1505.00	1953.00
Naa30	920.00	747.00	599.00	1382.00	1006.00	1062.00
Naa35	1795.00	1547.00	1106.00	2146.00	1979.00	2737.00
Naa38	238.00	197.00	151.00	212.00	187.00	336.00
Naa40	740.00	565.00	445.00	682.00	545.00	719.00
Naa50	1802.00	1485.00	1142.00	2424.00	1929.00	2070.00
Naa60	870.00	668.00	535.00	951.00	790.00	863.00
Naa80	164.74	114.26	97.39	159.63	97.88	170.70
Naaa	124.00	97.00	84.00	124.00	97.00	123.00
Naalad2	187.00	137.00	131.00	175.00	136.00	180.00
Naaladl1	3.00	3.00	1.00	1.00	1.00	1.00
Naaladl2	150.00	113.00	99.00	117.00	89.00	73.00
Nab1	885.00	709.00	535.00	997.00	886.00	981.00
Nab2	419.00	297.00	247.00	266.00	193.00	287.00
Nabp1	103.00	76.00	76.00	112.00	111.00	126.00
Nabp2	570.00	470.00	395.00	593.00	566.00	739.00
Naca	4744.00	3810.00	2896.00	4417.00	4311.00	6366.00
Nacad	2711.00	2174.00	1589.00	2822.00	2165.00	2556.00
Nacc1	2507.00	2027.00	1553.00	2588.00	1859.00	2001.00
Nacc2	1040.00	813.00	705.00	781.00	533.00	671.00
Nadk	1519.00	1362.00	1003.00	1585.00	1518.00	1872.00
Nadk2	580.00	506.00	380.00	676.00	662.00	803.00
Nadsyn1	72.00	64.00	39.00	32.00	35.00	41.00
Nae1	1027.00	819.00	617.00	1393.00	1311.00	1825.00
Naf1	301.00	235.70	159.00	306.52	243.98	275.81
Naga	214.00	166.00	130.00	140.00	107.00	164.00
Nagk	729.00	663.00	470.00	521.00	483.00	760.00
Naglu	427.00	341.00	280.00	285.00	247.00	354.00
Nagpa	116.00	88.00	71.00	80.00	60.00	99.00
Nags	0.00	0.00	0.00	0.00	0.00	0.00
Naif1	85.00	70.00	59.00	72.00	71.00	84.00
Naip1	0.00	0.00	0.00	0.00	0.00	0.00
Naip2	40.59	33.82	28.72	29.93	15.31	25.01
Naip5	1.55	3.08	1.14	0.00	1.42	1.19
Naip6	4.86	0.00	2.14	2.07	6.26	2.68
Naip7	0.00	1.10	0.00	0.00	0.00	4.12
Nalcn	468.00	373.00	266.00	821.00	790.00	994.00
Nampt	777.00	663.00	512.00	1027.00	1068.00	1325.00
Nanog	2.00	1.00	0.00	0.00	1.00	0.00
Nanos1	370.00	322.00	249.00	877.00	700.00	770.00
Nanos2	1.00	0.00	0.00	1.00	0.00	0.00
Nanos3	3.00	1.00	3.00	3.00	0.00	4.00
Nanp	143.00	141.00	100.00	189.00	162.00	214.00
Nans	747.00	646.00	460.00	727.00	683.00	1010.00
Nap1l1	8257.00	7001.00	5332.00	8031.00	7534.00	10808.00
Nap1l2	573.00	490.00	367.00	551.00	559.00	788.00
Nap1l3	151.00	128.00	94.00	134.00	149.00	192.00
Nap1l4	2632.00	2135.00	1639.00	2961.00	2822.00	4082.00
Nap1l5	888.00	805.00	566.00	782.00	766.00	991.00
Napa	1918.00	1530.00	1151.00	1770.00	1509.00	2255.00
Napb	865.00	691.00	493.00	1112.00	1065.00	1338.00
Napepld	190.00	124.00	101.00	132.00	130.00	146.00
Napg	647.00	521.00	427.00	769.00	680.00	916.00
Naprt	59.00	31.00	30.00	21.00	21.00	33.00
Napsa	0.00	0.00	0.00	1.00	0.00	0.00
Narf	1022.00	806.00	586.00	871.00	872.00	1063.00
Narfl	219.00	158.00	124.00	184.00	163.00	271.00
Nars	5564.00	4626.00	3409.00	4653.00	3711.00	5310.00
Nars2	202.00	192.00	152.00	260.00	234.00	361.00
Nasp	870.00	709.00	533.00	916.00	736.00	1147.00
Nat1	4.00	10.11	8.08	15.11	17.00	20.47
Nat10	410.00	321.00	244.00	348.00	308.00	438.00
Nat14	91.00	84.00	57.00	68.00	83.00	94.00
Nat2	96.00	82.89	80.92	119.89	106.00	146.53
Nat3	0.00	2.00	0.00	2.00	0.00	1.00
Nat8	0.87	0.00	0.00	0.00	1.11	0.00
Nat8f1	33.13	27.00	21.00	34.00	33.89	71.00
Nat8f2	0.00	4.00	0.00	1.69	1.27	5.57
Nat8f3	2.00	1.00	0.00	1.00	0.00	0.00
Nat8f4	75.00	58.00	60.00	94.31	97.73	145.43
Nat8f5	1.00	0.00	0.00	0.00	0.00	0.00
Nat8f6	0.00	0.00	0.00	0.00	0.00	0.00
Nat8f7	0.00	0.00	0.00	0.00	0.00	1.00
Nat8l	196.00	141.00	110.00	170.00	124.00	152.00
Nat9	180.00	149.00	106.00	145.00	114.00	218.00
Natd1	769.00	641.00	513.00	847.00	702.00	789.00
Nav1	4091.00	3372.00	2598.00	6342.00	4247.00	3675.00
Nav2	3017.00	2510.00	1802.00	18513.00	13339.00	13354.00
Nav3	155.00	163.00	112.00	110.00	88.00	76.00
Naxd	560.00	481.00	329.00	580.00	547.00	860.00
Naxe	662.00	507.00	378.00	550.00	536.00	962.00
Nbas	2573.00	2183.00	1612.00	3157.00	2291.00	2643.00
Nbdy	458.00	344.00	292.00	389.00	342.00	489.00
Nbea	3786.00	3180.00	2398.00	4647.00	3468.00	3430.00
Nbeal1	2139.00	1747.00	1415.00	2349.00	1648.00	1867.00
Nbeal2	272.00	216.00	150.00	233.00	153.00	181.00
Nbl1	972.00	739.00	554.00	687.00	489.00	718.00
Nbn	222.00	174.00	159.00	298.00	239.00	305.00
Nbr1	3868.00	3055.00	2411.00	3951.00	3018.00	3527.00
Ncald	172.16	125.00	86.00	158.00	148.00	206.00
Ncam1	12184.00	10040.00	7320.00	26063.00	19837.00	19767.00
Ncam2	139.00	116.00	98.00	261.00	194.00	224.00
Ncan	4413.00	3528.00	3002.00	3835.00	2403.00	2926.00
Ncapd2	1229.00	1038.00	804.00	1113.00	800.00	1108.00
Ncapd3	657.00	555.00	399.00	823.00	692.00	816.00
Ncapg	224.00	194.00	135.00	213.00	217.00	288.00
Ncapg2	448.00	320.00	234.00	453.00	386.00	443.00
Ncaph	180.00	151.00	113.00	214.00	191.00	215.00
Ncaph2	1318.00	1069.00	765.00	1225.00	1057.00	1604.00
Ncbp1	1722.00	1439.00	1022.00	1963.00	1734.00	2183.00
Ncbp2	960.00	888.00	686.00	1109.00	1021.00	1356.00
Ncbp3	992.00	840.00	602.00	1005.00	805.00	1079.00
Nccrp1	0.00	0.00	0.00	1.00	0.00	0.00
Ncdn	1191.00	978.00	733.00	1352.00	1048.00	1269.00
Nceh1	416.00	337.00	251.00	593.00	514.00	634.00
Ncf1	6.00	2.00	4.00	7.00	5.00	9.00
Ncf2	37.00	28.00	12.00	24.00	22.00	39.00
Ncf4	2.00	1.00	1.00	2.00	1.00	0.00
Nck1	588.00	477.00	360.00	636.00	621.00	798.00
Nck2	789.00	680.00	499.00	843.00	711.00	898.00
Nckap1	5759.00	4619.00	3591.00	5936.00	5040.00	6054.00
Nckap1l	14.00	23.00	9.00	36.00	19.00	26.00
Nckap5	40.00	33.00	21.00	40.00	32.00	22.00
Nckap5l	591.00	428.00	328.00	668.00	480.00	568.00
Nckipsd	177.00	130.00	109.00	152.00	117.00	152.00
Ncl	6267.00	4974.00	3826.00	6177.00	4512.00	5630.00
Ncln	1030.00	773.00	638.00	899.00	655.00	1015.00
Ncmap	0.00	1.00	1.00	0.00	1.00	0.00
Ncoa1	1694.00	1361.00	1095.00	2813.00	2062.00	1913.00
Ncoa2	2612.00	2059.00	1585.00	2547.00	1866.00	1727.00
Ncoa3	1760.00	1374.00	1119.00	1747.00	1235.00	1341.00
Ncoa4	2377.00	1888.00	1494.00	2445.00	1915.00	2425.00
Ncoa5	1497.00	1251.00	834.00	1604.00	1424.00	1724.00
Ncoa6	1962.00	1582.00	1237.00	2950.00	2046.00	1891.00
Ncoa7	619.00	536.00	402.00	815.00	767.00	791.00
Ncor1	4088.00	3082.00	2515.00	5437.00	4131.00	3854.00
Ncor2	4564.00	3542.00	2740.00	5177.00	3397.00	3549.00
Ncr1	0.00	0.00	0.00	0.00	0.00	0.00
Ncs1	3382.00	3012.00	2225.00	3172.00	2347.00	2789.00
Ncstn	3150.00	2491.00	1956.00	2986.00	2335.00	2949.00
Nctc1	0.00	0.00	0.00	0.00	0.00	0.00
Ndc1	281.00	217.00	175.00	367.00	342.00	298.00
Ndc80	132.47	132.63	91.69	153.44	134.98	174.34
Nde1	469.00	362.00	263.00	470.00	413.00	541.00
Ndel1	1002.00	835.00	598.00	1016.00	952.00	1208.00
Ndfip1	3841.00	3192.00	2386.00	4373.00	4209.00	5952.00
Ndfip2	793.00	711.00	529.00	1147.00	1140.00	1283.00
Ndn	3403.00	2870.00	1997.00	3119.00	2876.00	4564.00
Ndnf	27.00	16.00	19.00	17.00	17.00	21.00
Ndor1	323.00	218.00	185.00	290.00	223.00	308.00
Ndp	9.00	7.00	6.00	4.00	6.00	10.00
Ndrg1	687.00	520.00	413.00	659.00	488.00	689.00
Ndrg2	482.00	355.00	316.00	523.00	405.00	639.00
Ndrg3	1397.00	1187.00	861.00	1933.00	1778.00	2028.00
Ndrg4	1951.00	1621.00	1105.00	3091.00	2701.00	3301.00
Ndst1	3116.00	2595.00	2044.00	3634.00	2535.00	2843.00
Ndst2	327.00	236.00	190.00	284.00	193.00	270.00
Ndst3	47.98	33.00	24.00	49.00	36.00	29.00
Ndst4	35.02	23.00	18.00	23.00	23.00	28.00
Ndufa1	353.00	306.00	236.00	342.00	289.00	439.00
Ndufa10	1014.00	818.00	625.00	945.00	887.00	1132.00
Ndufa11	516.00	419.00	315.00	459.00	452.00	814.00
Ndufa12	710.00	563.00	447.00	784.00	773.00	1009.00
Ndufa13	1571.00	1255.00	901.00	1081.00	906.00	1688.00
Ndufa2	637.00	503.00	394.00	398.00	353.00	679.00
Ndufa3	631.00	515.00	394.00	509.00	469.00	716.00
Ndufa4	1112.00	947.00	703.00	981.00	943.00	1366.00
Ndufa4l2	13.00	10.00	6.00	15.00	7.00	15.00
Ndufa5	415.00	323.00	291.00	250.00	228.00	396.00
Ndufa6	366.00	295.00	258.00	377.00	341.00	512.00
Ndufa7	612.41	468.22	391.29	655.41	689.21	937.52
Ndufa8	980.00	832.00	563.00	755.00	676.00	1186.00
Ndufa9	1742.00	1429.00	1085.00	1385.00	1359.00	2001.00
Ndufab1	639.00	529.00	396.00	687.00	599.00	896.00
Ndufaf1	340.00	273.00	224.00	340.00	283.00	452.00
Ndufaf2	86.00	63.00	45.00	88.00	99.00	108.00
Ndufaf3	199.00	178.00	122.00	216.00	178.00	307.00
Ndufaf4	301.00	253.00	178.00	394.00	379.00	504.00
Ndufaf5	161.00	146.00	95.00	166.00	168.00	250.00
Ndufaf6	74.00	62.00	33.00	42.00	82.00	94.00
Ndufaf7	270.00	242.00	169.00	242.00	278.00	390.00
Ndufaf8	50.00	54.00	42.00	50.00	43.00	54.00
Ndufb10	722.00	611.00	478.00	623.00	580.00	957.00
Ndufb11	980.00	853.00	574.00	759.00	690.00	1156.00
Ndufb2	484.00	430.00	325.00	413.00	365.00	612.00
Ndufb3	465.00	319.00	260.00	380.00	322.00	587.00
Ndufb4	402.00	297.94	250.60	444.42	462.61	511.78
Ndufb4c	0.00	9.06	5.40	10.58	19.39	11.22
Ndufb5	923.00	777.00	651.00	770.00	747.00	1186.00
Ndufb6	511.00	407.00	346.00	491.00	468.00	771.00
Ndufb7	818.00	659.00	577.00	681.00	595.00	1173.00
Ndufb8	1333.00	1167.00	919.00	1136.00	1175.00	1948.00
Ndufb9	1160.00	1030.00	756.00	1112.00	1176.00	1863.00
Ndufc1	474.00	373.00	279.00	371.00	393.00	617.00
Ndufc2	720.00	591.00	459.00	790.00	750.00	1003.00
Ndufs1	1843.00	1401.00	1063.00	1678.00	1573.00	2457.00
Ndufs2	2459.00	2025.00	1477.00	1917.00	1689.00	2798.00
Ndufs3	1005.00	821.00	600.00	830.00	777.00	1209.00
Ndufs4	850.00	752.00	490.00	901.00	823.00	1434.00
Ndufs5	0.00	0.00	0.00	0.00	0.00	0.00
Ndufs6	436.00	397.00	266.00	352.00	364.00	557.00
Ndufs7	420.00	359.00	268.00	378.00	330.00	542.00
Ndufs8	581.00	500.00	375.00	536.00	536.00	784.00
Ndufv1	1465.00	1258.00	918.00	1268.00	1058.00	1890.00
Ndufv2	1425.00	1211.00	870.00	1408.00	1422.00	2076.00
Ndufv3	894.00	782.00	515.00	455.00	401.00	607.00
Neat1	532.00	398.00	326.00	525.00	301.00	337.00
Neb	6.00	8.00	3.00	11.00	13.00	7.00
Nebl	1234.00	1014.00	809.00	2319.00	1971.00	2177.00
Necab1	2.00	2.00	2.00	4.00	2.00	0.00
Necab2	68.00	64.00	34.00	91.00	80.00	102.00
Necab3	14.00	16.00	7.00	37.00	32.00	42.00
Necap1	1893.00	1551.00	1075.00	1935.00	1965.00	2523.00
Necap2	380.00	228.00	202.00	220.00	169.00	313.00
Nectin1	2821.00	2346.00	1789.00	3679.00	2542.00	2774.00
Nectin2	1241.00	986.00	815.00	929.00	768.00	1073.00
Nectin3	501.00	433.00	341.00	550.00	477.00	560.00
Nectin4	12.00	9.00	4.00	12.00	10.00	15.00
Nedd1	421.00	294.00	224.00	384.00	373.00	451.00
Nedd4	40777.00	33683.00	26202.00	42577.00	32477.00	38250.00
Nedd4l	1330.00	1223.00	898.00	2255.00	1752.00	1755.00
Nedd8	793.00	599.00	491.00	671.00	606.00	965.00
Nedd9	363.00	308.00	231.00	377.00	345.00	356.00
Nefh	173.00	127.00	101.00	187.00	154.00	192.00
Nefl	5288.00	4783.00	3343.00	3920.00	3584.00	4860.00
Nefm	1790.00	1424.00	1061.00	2152.00	1823.00	1981.00
Negr1	72.00	70.00	47.00	148.00	111.00	111.00
Neil1	91.00	84.00	66.00	108.00	76.00	105.00
Neil2	7.00	5.00	9.00	7.00	5.00	10.00
Neil3	29.00	25.00	15.00	29.00	15.00	21.00
Nek1	612.00	514.00	357.00	1024.00	768.00	892.00
Nek10	23.00	10.00	11.00	19.00	17.00	22.00
Nek11	14.00	6.00	3.00	21.00	10.00	21.00
Nek2	202.00	192.00	138.00	207.00	168.00	211.00
Nek3	188.00	140.00	106.00	230.00	217.00	277.00
Nek4	368.94	277.00	202.00	374.46	327.90	403.00
Nek5	1.00	1.00	0.00	2.00	1.00	0.00
Nek6	1111.00	898.00	632.00	828.00	701.00	919.00
Nek7	1452.00	1137.00	973.00	1199.00	1037.00	1444.00
Nek8	109.00	85.00	65.00	77.00	59.00	82.00
Nek9	2549.00	2026.00	1651.00	2132.00	1603.00	2102.00
Nelfa	471.00	402.00	321.00	555.00	492.00	617.00
Nelfb	1082.00	876.00	683.00	965.00	845.00	1237.00
Nelfcd	538.00	401.00	283.00	463.00	419.00	563.00
Nelfe	489.00	388.00	323.00	413.00	354.00	509.00
Nell1	247.00	199.00	126.00	367.00	289.00	508.00
Nell1os	0.00	0.00	0.00	0.00	0.00	0.00
Nell2	982.00	881.00	589.00	507.00	419.00	538.00
Nemf	717.00	526.00	430.00	745.00	668.00	787.00
Nemp1	188.00	150.00	145.00	225.00	185.00	214.00
Nemp2	104.00	73.00	57.00	126.00	119.00	139.00
Nenf	490.00	370.00	310.00	290.00	295.00	553.00
Neo1	5609.00	4474.00	3535.00	4873.00	3460.00	3675.00
Nepn	0.00	0.00	0.00	0.00	0.00	0.00
Nepro	204.00	145.00	122.00	225.00	205.00	260.00
Nes	4116.00	2922.00	2619.00	3329.00	1991.00	2614.00
Nespas	76.00	60.00	48.00	64.00	51.00	52.00
Net1	334.00	257.00	199.00	349.00	300.00	343.00
Neto1	9.00	14.00	2.00	8.00	2.00	2.00
Neto2	954.00	830.00	656.00	1105.00	1014.00	964.00
Neu1	323.00	290.00	208.00	282.00	266.00	405.00
Neu2	0.00	0.00	0.00	0.00	0.00	0.00
Neu3	91.00	73.00	77.00	81.00	68.00	83.00
Neu4	0.00	0.00	0.00	0.00	0.00	0.00
Neurl1a	146.00	118.00	77.00	294.00	223.00	311.00
Neurl1b	351.00	318.00	222.00	373.00	247.00	316.00
Neurl2	22.00	29.00	20.00	24.00	10.00	25.00
Neurl3	4.00	8.00	3.00	8.00	5.00	14.00
Neurl4	2056.00	1687.00	1199.00	2024.00	1596.00	2010.00
Neurod1	743.00	609.00	475.00	2183.00	1840.00	1772.00
Neurod2	117.00	127.00	82.00	365.00	316.00	377.00
Neurod4	79.00	89.00	67.00	186.00	152.00	171.00
Neurod6	2.00	3.00	4.00	15.00	14.00	18.00
Neurog1	1.00	0.00	0.00	1.00	3.00	4.00
Neurog2	606768.00	522875.00	375333.00	600785.00	427389.00	523834.00
Neurog3	0.00	0.00	0.00	0.00	0.00	0.00
Nexmif	642.00	539.00	422.00	1203.00	902.00	973.00
Nexn	57.00	48.00	49.00	105.00	65.00	69.00
Nf1	5346.00	4445.00	3509.00	6703.00	4617.00	4321.00
Nf2	2787.00	2364.00	1688.00	2631.00	2056.00	2612.00
Nfam1	8.00	2.00	3.00	2.00	1.00	1.00
Nfasc	1223.00	1081.00	718.00	1856.00	1325.00	1356.00
Nfat5	2013.00	1611.00	1347.00	2594.00	1735.00	1434.00
Nfatc1	49.00	53.00	36.00	76.00	49.00	50.00
Nfatc2	13.00	10.00	12.00	17.00	8.00	8.00
Nfatc2ip	190.00	149.00	113.00	172.00	200.00	258.00
Nfatc3	2742.00	2253.00	1780.00	3570.00	2798.00	2600.00
Nfatc4	419.00	376.00	288.00	275.00	204.00	263.00
Nfe2	1.00	0.00	1.00	1.00	0.00	1.00
Nfe2l1	5839.00	4594.00	3735.00	4900.00	3661.00	4740.00
Nfe2l2	1132.00	836.00	707.00	1147.00	893.00	1018.00
Nfe2l3	35.00	32.00	26.00	68.00	60.00	54.00
Nfia	1902.00	1508.00	1322.00	1746.00	1176.00	1090.00
Nfib	1818.00	1454.00	1189.00	1699.00	1154.00	1244.00
Nfic	2897.00	2145.00	1710.00	2533.00	1622.00	1623.00
Nfil3	328.00	314.00	195.00	334.00	291.00	439.00
Nfix	2752.00	2133.00	1855.00	2133.00	1333.00	1493.00
Nfkb1	787.00	657.00	516.00	667.00	617.00	640.00
Nfkb2	445.00	356.00	291.00	311.00	209.00	255.00
Nfkbia	422.00	332.00	258.00	332.00	250.00	397.00
Nfkbib	142.00	99.00	95.00	135.00	114.00	184.00
Nfkbid	15.00	15.00	7.00	15.00	10.00	20.00
Nfkbie	210.00	141.00	107.00	116.00	83.00	146.00
Nfkbil1	121.00	116.00	97.00	96.00	70.00	133.00
Nfkbiz	204.00	150.00	119.00	124.00	91.00	143.00
Nfrkb	470.00	375.00	269.00	496.00	391.00	512.00
Nfs1	283.00	248.00	193.00	286.00	260.00	360.00
Nfu1	534.00	457.00	364.00	507.00	564.00	718.00
Nfx1	1259.00	975.00	767.00	1511.00	1378.00	1814.00
Nfxl1	587.00	505.00	366.00	632.00	521.00	694.00
Nfya	705.00	573.00	451.00	870.00	704.00	840.00
Nfyb	675.00	548.00	436.00	672.00	628.00	719.00
Nfyc	439.00	356.00	287.00	562.00	431.00	515.00
Ngb	2.00	8.00	0.00	0.00	2.00	4.00
Ngdn	314.00	254.00	183.00	263.00	229.00	445.00
Ngef	25.00	26.00	17.00	18.00	18.00	18.00
Ngf	90.00	55.00	46.00	43.00	54.00	86.00
Ngfr	1222.00	1023.00	733.00	771.00	630.00	740.00
Ngly1	645.00	551.00	414.00	508.00	488.00	692.00
Ngp	0.00	0.00	0.00	0.00	0.00	0.00
Ngrn	371.00	308.00	245.00	314.00	274.00	444.00
Nhej1	53.00	38.00	26.00	45.00	54.00	70.00
Nhlh1	7268.00	5974.00	4240.00	10096.00	8033.00	8650.00
Nhlh2	2140.00	1833.00	1329.00	4743.00	4284.00	4783.00
Nhlrc1	80.00	73.00	55.00	98.00	71.00	82.00
Nhlrc2	560.00	445.00	363.00	571.00	486.00	543.00
Nhlrc3	88.00	70.00	63.00	61.00	47.00	66.00
Nhlrc4	0.00	1.00	0.00	0.00	1.00	0.00
Nhp2	301.00	266.00	208.00	302.00	280.00	430.00
Nhs	159.00	123.00	109.00	147.00	91.00	85.00
Nhsl1	1309.00	1103.00	808.00	1822.00	1245.00	1265.00
Nhsl2	686.00	555.00	491.00	540.00	291.00	276.00
Nicn1	922.00	760.00	613.00	948.00	821.00	1193.00
Nid1	15779.00	11808.00	9579.00	13148.00	8639.00	9574.00
Nid2	1509.00	1045.00	885.00	1101.00	696.00	837.00
Nif3l1	457.00	380.00	278.00	527.00	523.00	714.00
Nifk	684.00	582.00	402.00	728.00	715.00	1117.00
Nim1k	61.00	53.00	47.00	75.00	46.00	82.00
Nin	761.00	616.00	432.00	644.00	470.00	510.00
Ninj1	261.00	216.00	169.00	191.00	147.00	256.00
Ninj2	1.00	0.00	1.00	0.00	0.00	0.00
Ninl	162.00	128.00	113.00	116.00	104.00	120.00
Nip7	647.00	524.00	409.00	716.00	720.00	1075.00
Nipa1	686.00	568.00	432.00	766.00	735.00	1006.00
Nipa2	944.00	683.00	581.00	990.00	1070.00	1272.00
Nipal1	15.00	9.00	14.00	19.00	11.00	15.00
Nipal2	19.00	17.00	13.00	30.00	35.00	36.00
Nipal3	486.00	401.00	314.00	545.00	385.00	496.00
Nipal4	6.00	3.00	1.00	4.00	3.00	5.00
Nipbl	3096.00	2384.00	1856.00	4033.00	3237.00	3455.00
Nipsnap1	573.00	468.00	348.00	641.00	613.00	970.00
Nipsnap2	691.00	535.00	432.00	746.00	725.00	893.00
Nipsnap3a	0.00	0.00	0.00	0.00	0.00	0.00
Nipsnap3b	531.00	424.00	326.00	644.00	647.00	831.00
Nisch	12845.00	10512.00	8038.00	15717.00	10838.00	11652.00
Nit1	343.00	298.00	194.00	312.00	331.00	438.00
Nit2	238.00	183.00	121.00	221.00	227.00	324.00
Nkain1	2266.00	2084.00	1403.00	2652.00	2360.00	2706.00
Nkain2	30.00	23.00	28.00	22.00	21.00	21.00
Nkain3	760.00	710.00	516.00	1596.00	1122.00	1203.00
Nkain4	375.00	301.00	233.00	321.00	260.00	482.00
Nkap	521.00	386.00	317.00	581.00	507.00	650.00
Nkapd1	424.00	422.00	267.00	510.00	527.00	681.00
Nkapl	28.00	13.00	14.00	24.00	30.00	43.00
Nkd1	95.00	69.00	50.00	70.00	48.00	64.00
Nkd2	331.00	242.00	205.00	162.00	109.00	126.00
Nkg7	0.00	0.00	0.00	0.00	0.00	0.00
Nkiras1	217.00	198.00	147.00	345.00	297.00	408.00
Nkiras2	592.00	523.00	368.00	629.00	500.00	740.00
Nkpd1	1.00	0.00	1.00	2.00	0.00	0.00
Nkrf	481.00	413.00	327.00	794.00	728.00	735.00
Nktr	1004.00	798.00	625.00	1431.00	1070.00	1179.00
Nkx1-1	0.00	0.00	0.00	0.00	0.00	0.00
Nkx1-2	9.00	1.00	4.00	9.00	3.00	10.00
Nkx2-1	4.00	4.00	2.00	2.00	4.00	1.00
Nkx2-2	1.00	3.00	2.00	25.00	28.00	27.00
Nkx2-2os	0.00	0.00	0.00	0.00	0.00	0.00
Nkx2-3	24.00	19.00	15.00	44.00	33.00	48.00
Nkx2-4	1.00	1.00	0.00	4.00	2.00	3.00
Nkx2-5	37.00	23.00	16.00	21.00	18.00	23.00
Nkx2-6	0.00	0.00	0.00	0.00	0.00	0.00
Nkx2-9	0.00	0.00	0.00	0.00	1.00	1.00
Nkx3-1	3.00	7.00	4.00	2.00	3.00	3.00
Nkx3-2	19.00	29.00	19.00	15.00	11.00	18.00
Nkx6-1	79.00	51.00	41.00	307.00	250.00	306.00
Nkx6-2	6.00	2.00	9.00	5.00	12.00	7.00
Nkx6-3	1.00	0.00	0.00	0.00	0.00	0.00
Nle1	69.00	52.00	30.00	55.00	45.00	68.00
Nlgn1	21.00	16.00	14.00	21.00	15.00	15.00
Nlgn2	2275.00	1856.00	1507.00	1670.00	1165.00	1305.00
Nlgn3	48.00	38.00	38.00	41.00	30.00	32.00
Nlk	1836.00	1525.00	1129.00	2261.00	2084.00	2192.00
Nln	992.00	842.00	611.00	1019.00	828.00	1007.00
Nlrc3	257.00	190.00	134.00	131.00	66.00	89.00
Nlrc4	1.00	0.00	0.00	2.00	4.00	2.00
Nlrc5	10.00	7.00	9.00	1.00	2.00	5.00
Nlrp10	12.00	4.00	4.00	5.00	4.00	4.00
Nlrp12	0.00	0.00	0.00	0.00	2.00	0.00
Nlrp14	1.00	1.00	0.00	0.00	1.00	1.00
Nlrp1a	1.00	0.00	0.00	0.00	1.00	1.00
Nlrp1b	1.00	0.00	1.00	1.00	0.00	0.00
Nlrp1c-ps	0.00	0.00	0.00	0.00	0.00	0.00
Nlrp2	0.00	0.00	0.00	0.00	0.00	1.00
Nlrp3	0.00	1.00	0.00	1.00	0.00	0.00
Nlrp4a	0.00	1.02	0.00	0.00	0.00	3.03
Nlrp4b	0.00	0.00	0.00	0.00	0.00	0.00
Nlrp4c	71.91	56.98	47.95	137.86	95.56	142.62
Nlrp4e	1.09	0.00	1.05	2.14	3.44	4.35
Nlrp4f	67.00	55.00	37.00	60.93	70.00	94.00
Nlrp4g	0.00	0.00	0.00	1.07	0.00	0.00
Nlrp5	0.00	0.00	1.07	0.00	2.25	3.43
Nlrp5-ps	585.64	521.20	346.91	861.45	789.06	1378.31
Nlrp6	2.00	0.00	1.00	1.00	2.00	0.00
Nlrp9a	0.00	0.00	0.00	0.00	0.00	0.00
Nlrp9b	0.00	1.00	0.00	1.00	0.00	0.00
Nlrp9c	0.00	0.00	0.00	0.00	0.00	0.00
Nlrx1	77.00	67.00	53.00	49.00	41.00	58.00
